  Elapsed time	Data
   (hr)	(psia)
  2549.449995 6491.8
  2549.470828 6489.46
  2549.499995 6487.27
  2549.520828 6484.949999999999
  2549.549995 6482.58
  2549.570828 6480.31
  2549.587495 6478.03
  2549.616661 6475.73
  2549.637495 6473.5
  2549.666661 6471.38
  2549.687495 6469.15
  2549.716661 6466.95
  2549.737495 6464.740000000001
  2549.766661 6462.59
  2549.787495 6460.46
  2549.816661 6458.28
  2549.837495 6456.23
  2549.866661 6454.1
  2549.887495 6452.01
  2549.916661 6449.87
  2549.937495 6447.839999999999
  2549.966661 6445.73
  2549.995828 6443.69
  2550.020828 6441.14
  2550.049994999999 6439.06
  2550.083328 6436.43
  2550.116661 6433.79
  2550.137495 6431.779999999999
  2550.170828 6429.17
  2550.204161 6426.68
  2550.237494999999 6424.06
  2550.270828 6421.54
  2550.304161 6418.95
  2550.354161 6416.43
  2550.387495 6414.039999999999
  2550.420827999999 6411.529999999999
  2550.454161 6409.06
  2550.487495 6406.61
  2550.520828 6404.12
  2550.554161 6401.75
  2550.587495 6399.43
  2550.620828 6397.03
  2550.654161 6394.64
  2550.687495 6392.27
  2550.720828 6389.93
  2550.754161 6387.65
  2550.787495 6385.380000000001
  2550.820828 6383.06
  2550.854161 6380.75
  2550.887495 6378.43
  2550.920828 6376.300000000001
  2550.954161 6374.09
  2550.987494999999 6371.81
  2551.020828 6369.610000000001
  2551.049995 6367.37
  2551.083328 6365.24
  2551.116661 6363.08
  2551.149995 6360.9
  2551.183328 6358.74
  2551.216661 6356.57
  2551.249995 6354.49
  2551.283328 6352.37
  2551.316661 6350.29
  2551.349995 6348.21
  2551.383328 6346.08
  2551.416661 6343.99
  2551.449995 6341.92
  2551.487495 6339.43
  2551.520828 6337.39
  2551.554161 6335.38
  2551.587495 6333.33
  2551.620828 6331.32
  2551.666661 6328.87
  2551.704161 6326.480000000001
  2551.737494999999 6324.39
  2551.783328 6321.95
  2551.820828 6319.49
  2551.866661 6317.110000000001
  2551.904161 6314.66
  2551.949995 6312.28
  2551.987495 6309.88
  2552.033328 6307.58
  2552.070828 6305.22
  2552.116661 6302.840000000001
  2552.154161 6300.249999999999
  2552.199995 6298.240000000001
  2552.237495 6295.94
  2552.283328 6293.61
  2552.320828 6291.3
  2552.366661 6289.039999999999
  2552.404161 6286.83
  2552.449995 6284.57
  2552.483327999999 6282.550000000001
  2552.516661 6280.51
  2552.554161 6278.370000000001
  2552.599995 6276.14
  2552.637495 6273.96
  2552.683328 6271.73
  2552.720828 6269.669999999999
  2552.766661 6267.48
  2552.804161 6265.34
  2552.849995 6263.15
  2552.887495 6261.08
  2552.933328 6258.98
  2552.970828 6256.84
  2553.016661 6254.73
  2553.054161 6252.7
  2553.099995 6250.61
  2553.137495 6248.540000000001
  2553.183328 6246.44
  2553.237494999999 6244.41
  2553.287495 6242.04
  2553.333328 6239.97
  2553.383328 6237.57
  2553.420827999999 6235.52
  2553.470828 6233.190000000001
  2553.516661 6231.19
  2553.562495 6229.170000000001
  2553.604161 6226.830000000001
  2553.654161 6224.52
  2553.704161 6222.149999999999
  2553.754161 6219.81
  2553.804161 6217.54
  2553.854161 6215.22
  2553.904161 6212.94
  2553.949995 6210.65
  2553.999995 6208.41
  2554.049995 6206.13
  2554.099995 6203.84
  2554.149995 6201.66
  2554.199995 6199.41
  2554.249995 6197.2
  2554.299995 6194.97
  2554.349995 6192.83
  2554.387495 6190.74
  2554.449995 6188.42
  2554.499995 6186.27
  2554.549994999999 6184.1
  2554.599995 6181.989999999999
  2554.649995 6179.85
  2554.699995 6177.75
  2554.749995 6175.59
  2554.799995 6173.48
  2554.849995 6171.38
  2554.899995 6169.31
  2554.949995 6167.23
  2554.999995 6165.16
  2555.049995 6163.14
  2555.099995 6161.06
  2555.149995 6158.979999999999
  2555.199995 6156.93
  2555.254161 6154.62
  2555.304161 6152.61
  2555.354161 6150.59
  2555.404161 6148.3
  2555.454161 6146.29
  2555.512495 6144.27
  2555.554161 6142.119999999999
  2555.616661 6140.020000000001
  2555.670827999999 6137.74
  2555.733328 6135.47
  2555.787495 6133.2
  2555.849995 6130.94
  2555.904161 6128.690000000001
  2555.966661 6126.510000000001
  2556.020828 6124.26
  2556.099995 6122.039999999999
  2556.154161 6119.87
  2556.216661 6117.649999999999
  2556.270828 6115.49
  2556.333328 6113.29
  2556.387495 6111.18
  2556.449995 6109.04
  2556.504161 6106.83
  2556.566661 6104.74
  2556.620828 6102.62
  2556.683328 6100.48
  2556.737495 6098.38
  2556.799994999999 6096.27
  2556.849995 6094.19
  2556.904161 6092.13
  2556.966661 6090.05
  2557.020828 6087.98
  2557.083328 6085.95
  2557.137495 6083.88
  2557.199995 6081.84
  2557.254161 6079.829999999999
  2557.316661 6077.81
  2557.370828 6075.78
  2557.437495 6073.53
  2557.499995 6071.500000000001
  2557.566661 6069.23
  2557.633328 6067
  2557.699995 6064.75
  2557.766661 6062.54
  2557.833328 6060.3
  2557.899995 6058.05
  2557.966661 6055.88
  2558.033328 6053.69
  2558.099995 6051.53
  2558.166661 6049.32
  2558.233328 6047.12
  2558.287495 6045.03
  2558.354161 6042.87
  2558.420828 6040.710000000001
  2558.487494999999 6038.579999999999
  2558.554161 6036.46
  2558.620828 6034.3
  2558.687495 6032.24
  2558.754161 6030.12
  2558.820828 6028.06
  2558.887495 6025.97
  2558.954161 6023.88
  2559.037495 6021.82
  2559.104161 6019.76
  2559.170828 6017.7
  2559.237494999999 6015.68
  2559.279161 6015.63
  2559.283328 6022.23
  2559.287495 6028.77
  2559.304161 6031.58
  2559.333328 6033.83
  2559.366661 6036.19
  2559.416661 6038.4
  2559.487495 6040.44
  2559.587495 6042.550000000001
  2559.666661 6046.12
  2559.695828 6047.64
  2559.699995 6049.99
  2559.704161 6052.31
  2559.720828 6055.45
  2559.729161 6055.49
  2559.733328 6058.72
  2559.737495 6061.93
  2559.745828 6062
  2559.749995 6067.110000000001
  2559.754161 6072.15
  2559.770828 6069.68
  2559.779161 6069.74
  2559.783328 6074.02
  2559.787495 6078.26
  2559.804161 6080.85
  2559.820828 6084.510000000001
  2559.837495 6087.79
  2559.845828 6087.84
  2559.849995 6090.99
  2559.854161 6094.1
  2559.879161 6094.82
  2559.883328 6097.28
  2559.887495 6099.699999999999
  2559.904161 6101.94
  2559.920828 6105.58
  2559.937495 6108.92
  2559.945828 6108.96
  2559.949995 6111.35
  2559.954161 6113.72
  2559.979161 6115.2
  2559.983327999999 6117.84
  2559.987494999999 6120.44
  2560.012495 6122.07
  2560.016661 6124.81
  2560.020828 6127.51
  2560.045828 6129.41
  2560.049995 6132.48
  2560.054161 6135.5
  2560.083328 6138.02
  2560.095828 6138.67
  2560.099995 6141.89
  2560.104161 6145.06
  2560.129161 6147
  2560.133328 6150.820000000001
  2560.137495 6154.58
  2560.166661 6157.06
  2560.179161 6158
  2560.183328 6162.09
  2560.187495 6166.12
  2560.204161 6168.37
  2560.212495 6168.429999999999
  2560.216661 6172.54
  2560.220828 6176.589999999999
  2560.237495 6178.78
  2560.245828 6178.86
  2560.249995 6183.450000000001
  2560.254161 6187.96
  2560.279161 6189.91
  2560.283328 6195.120000000001
  2560.287495 6200.27
  2560.304161 6202.35
  2560.312495 6202.400000000001
  2560.316661 6206.28
  2560.320828 6210.12
  2560.337495 6212.440000000001
  2560.345828 6212.520000000001
  2560.349995 6217.14
  2560.354161 6221.689999999999
  2560.370828 6224.030000000001
  2560.379161 6224.1
  2560.383328 6229.14
  2560.387495 6234.13
  2560.395828 6234.22
  2560.399995 6240.6
  2560.404161 6246.870000000001
  2560.429161 6246.910000000001
  2560.433328 6252.24
  2560.437495 6257.51
  2560.462495 6259.58
  2560.466661 6263.82
  2560.470828 6267.97
  2560.479161 6268.09
  2560.483328 6274.78
  2560.487495 6281.380000000001
  2560.504161 6284.17
  2560.512495 6284.25
  2560.516661 6290.78
  2560.520828 6297.22
  2560.537495 6300.24
  2560.545827999999 6300.34
  2560.549994999999 6306.39
  2560.554161 6312.36
  2560.562495 6312.45
  2560.566661 6319.43
  2560.570828 6326.32
  2560.587495 6329.13
  2560.604161 6332.11
  2560.620828 6335.69
  2560.629161 6335.81
  2560.633328 6342.89
  2560.637495 6349.85
  2560.645828 6349.79
  2560.649995 6346.09
  2560.654161 6342.45
  2560.662495 6342.54
  2560.666661 6349.69
  2560.670828 6356.72
  2560.695828 6356.939999999999
  2560.699995 6359.4
  2560.704161 6361.81
  2560.720828 6364.91
  2560.745828 6364.51
  2560.749995 6372.22
  2560.754161 6379.819999999999
  2560.762495 6379.72
  2560.766661 6374.95
  2560.770828 6370.59
  2560.779161 6371.11
  2560.783328 6377.389999999999
  2560.787495 6383.16
  2560.799995 6385.18
  2560.816661 6388.17
  2560.837495 6390.81
  2560.866661 6393.98
  2560.879161 6395.72
  2560.883328 6402.23
  2560.887495 6408.19
  2560.916661 6410.28
  2560.933328 6412.29
  2560.949995 6414.61
  2560.966661 6417.08
  2560.987495 6419.49
  2561.012495 6421.24
  2561.016661 6427.86
  2561.020828 6434.35
  2561.049995 6437.24
  2561.066661 6439.24
  2561.083328 6441.52
  2561.099995 6443.79
  2561.120828 6445.98
  2561.129161 6446.09
  2561.133328 6452.270000000001
  2561.137495 6458.339999999999
  2561.154161 6461.06
  2561.170828 6463.360000000001
  2561.187495 6465.98
  2561.216661 6468.66
  2561.233328 6470.82
  2561.245828 6471.93
  2561.249995 6478.879999999999
  2561.254161 6485.72
  2561.283328 6488.29
  2561.295827999999 6489.26
  2561.299994999999 6483.569999999999
  2561.304161 6478.000000000001
  2561.312495 6477.9
  2561.316661 6473.49
  2561.320828 6469.16
  2561.329161 6469.29
  2561.333328 6475.07
  2561.337495 6480.74
  2561.366661 6483.49
  2561.387495 6486.25
  2561.404161 6488.31
  2561.449995 6490.71
  2561.470828 6492.730000000001
  2561.499995 6495.16
  2561.529161 6497.18
  2561.549995 6499.37
  2561.570828 6501.6
  2561.604161 6503.810000000001
  2561.633328 6505.88
  2561.654161 6507.88
  2561.683328 6510.089999999999
  2561.704161 6512.179999999999
  2561.737495 6514.42
  2561.770828 6516.87
  2561.804161 6519.27
  2561.829161 6520.91
  2561.833328 6527.61
  2561.837495 6533.939999999999
  2561.862494999999 6533.680000000001
  2561.866661 6528.65
  2561.870828 6523.91
  2561.916661 6526.070000000001
  2561.945828 6527.77
  2561.949995 6534.42
  2561.954161 6540.7
  2561.962495 6540.419999999999
  2561.966661 6535.14
  2561.970828 6530.12
  2562.004161 6532.44
  2562.049994999999 6535.2
  2562.070828 6537.43
  2562.104161 6539.53
  2562.112495 6539.88
  2562.116661 6546.270000000001
  2562.120828 6552.299999999999
  2562.149995 6554.49
  2562.183328 6556.87
  2562.204161 6558.869999999999
  2562.233327999999 6560.94
  2562.270828 6563.14
  2562.304161 6565.2
  2562.312495 6564.889999999999
  2562.316661 6559.34
  2562.320828 6554.08
  2562.329161 6554.389999999999
  2562.333328 6560.28
  2562.337495 6566.16
  2562.362495 6567.66
  2562.366661 6562.94
  2562.370828 6558.17
  2562.395828 6558.06
  2562.399995 6564.03
  2562.404161 6570.079999999999
  2562.412495 6570.17
  2562.416661 6565.59
  2562.420827999999 6560.94
  2562.462495 6562.21
  2562.466661 6568.69
  2562.470828 6575.25
  2562.479161 6575.32
  2562.483328 6569.93
  2562.487495 6564.470000000001
  2562.495828 6564.41
  2562.499995 6559.6
  2562.504161 6555
  2562.512495 6555.28
  2562.516661 6560.330000000001
  2562.520828 6565.11
  2562.529161 6565.5
  2562.533328 6571.99
  2562.537495 6578.1
  2562.545828 6577.819999999999
  2562.549995 6572.81
  2562.554161 6568.070000000001
  2562.595828 6569.48
  2562.599995 6575.45
  2562.604161 6581.080000000001
  2562.612494999999 6580.82
  2562.616661 6575.95
  2562.620828 6571.33
  2562.662495 6573.07
  2562.666661 6579.37
  2562.670828 6585.32
  2562.679161 6585.03
  2562.683328 6579.910000000001
  2562.687495 6575.07
  2562.745828 6577.25
  2562.749995 6583.32
  2562.754161 6589.05
  2562.779161 6589.89
  2562.783328 6584.86
  2562.787495 6580.09
  2562.829161 6581.84
  2562.833328 6588.09
  2562.837495 6594.04
  2562.845828 6593.77
  2562.849995 6588.949999999999
  2562.854161 6584.13
  2562.916661 6586.28
  2562.929161 6586.68
  2562.933328 6592.61
  2562.937495 6598.59
  2562.945828 6598.63
  2562.949995 6593.82
  2562.954161 6588.97
  2562.995828 6590.14
  2562.999995 6596.17
  2563.004161 6602.28
  2563.012495 6602.35
  2563.016661 6596.77
  2563.020828 6591.43
  2563.066661 6593.48
  2563.104161 6595.62
  2563.166661 6597.75
  2563.204161 6600.13
  2563.266661 6602.17
  2563.316661 6604.31
  2563.366661 6606.639999999999
  2563.416661 6608.819999999999
  2563.470828 6610.97
  2563.533328 6613.36
  2563.566661 6615.57
  2563.633328 6617.65
  2563.670828 6619.72
  2563.733327999999 6621.74
  2563.787495 6623.97
  2563.837495 6626.219999999999
  2563.887495 6628.24
  2563.966661 6630.63
  2564.016661 6632.86
  2564.070828 6635.08
  2564.133328 6637.12
  2564.183328 6639.29
  2564.249995 6641.35
  2564.287495 6643.38
  2564.366661 6645.45
  2564.437495 6647.720000000001
  2564.499995 6649.83
  2564.554161 6651.89
  2564.620828 6654.23
  2564.699995 6656.420000000001
  2564.770828 6658.639999999999
  2564.849995 6660.75
  2564.904161 6662.94
  2564.983328 6665.18
  2565.049994999999 6667.33
  2565.104161 6669.45
  2565.170828 6671.610000000001
  2565.237494999999 6673.65
  2565.304161 6675.68
  2565.370828 6677.78
  2565.449995 6679.92
  2565.520828 6682.04
  2565.604161 6684.28
  2565.670828 6686.52
  2565.766661 6688.63
  2565.833328 6690.81
  2565.949995 6692.96
  2566.004161 6695.11
  2566.116661 6697.35
  2566.187495 6699.5
  2566.266661 6701.54
  2566.354161 6703.66
  2566.433328 6705.660000000001
  2566.520828 6707.91
  2566.620828 6710.04
  2566.704161 6712.12
  2566.787495 6714.23
  2566.883328 6716.43
  2566.970828 6718.61
  2567.066661 6720.63
  2567.154161 6722.75
  2567.254161 6724.94
  2567.349995 6726.999999999999
  2567.470828 6729.05
  2567.570828 6731.21
  2567.679161 6733.18
  2567.683328 6738.82
  2567.687495 6744.05
  2567.749995 6746.450000000001
  2567.816661 6748.669999999999
  2567.904161 6750.7
  2567.983328 6752.74
  2568.054161 6754.83
  2568.149995 6756.92
  2568.233327999999 6758.98
  2568.320828 6761.03
  2568.420827999999 6763.16
  2568.516661 6765.17
  2568.616661 6767.39
  2568.637495 6770.129999999999
  2568.670828 6772.5
  2568.754161 6775.3
  2568.795827999999 6776.43
  2568.799994999999 6771.15
  2568.804161 6765.92
  2568.987494999999 6767.93
  2569.104161 6770.000000000001
  2569.249995 6772.08
  2569.370828 6774.32
  2569.499995 6776.41
  2569.587495 6778.42
  2569.704161 6780.57
  2569.833328 6782.71
  2569.954161 6784.81
  2570.087495 6786.97
  2570.216661 6789.03
  2570.333328 6791.09
  2570.454161 6793.260000000001
  2570.462495 6793.33
  2570.466661 6798.64
  2570.470828 6803.88
  2570.537495 6806.109999999999
  2570.616661 6808.55
  2570.687495 6810.6
  2570.770828 6812.71
  2570.870828 6814.78
  2570.966661 6816.79
  2570.995828 6816.2
  2570.999995 6811.69
  2571.004161 6807.44
  2571.395828 6808.63
  2571.399995 6814.11
  2571.404161 6819.3
  2571.462495 6820.74
  2571.466661 6826.24
  2571.470828 6831.82
  2571.516661 6833.89
  2571.562495 6835.3
  2571.566661 6830.48
  2571.570828 6825.49
  2571.645828 6825.939999999999
  2571.649995 6831.4
  2571.654161 6836.56
  2571.662495 6836.28
  2571.666661 6831.05
  2571.670828 6826.13
  2571.799994999999 6828.18
  2571.949995 6830.21
  2572.133328 6832.27
  2572.316661 6834.27
  2572.429161 6835.34
  2572.433328 6840.65
  2572.437495 6846.02
  2572.487495 6848.16
  2572.554161 6850.22
  2572.595828 6851.39
  2572.599995 6856.470000000001
  2572.604161 6861.24
  2572.629161 6861.79
  2572.633328 6857.12
  2572.637495 6852.74
  2572.662495 6852.84
  2572.666661 6857.87
  2572.670828 6862.94
  2572.695828 6863.53
  2572.699995 6858.74
  2572.704161 6853.920000000001
  2572.745828 6854.56
  2572.749995 6859.48
  2572.754161 6864.4
  2572.779161 6865.11
  2572.783328 6860.449999999999
  2572.787495 6855.77
  2572.812495 6855.83
  2572.816661 6860.950000000001
  2572.820828 6865.86
  2572.862495 6867.11
  2572.866661 6862.14
  2572.870828 6857.46
  2572.895828 6858.07
  2572.899995 6862.93
  2572.904161 6867.51
  2572.945828 6868.55
  2572.949995 6863.65
  2572.954161 6859.04
  2572.979161 6859.45
  2572.983328 6864.36
  2572.987495 6869.270000000001
  2573.045828 6870.89
  2573.049995 6865.840000000001
  2573.054161 6860.740000000001
  2573.062495 6860.699999999999
  2573.066661 6865.67
  2573.070828 6870.68
  2573.149995 6872.74
  2573.179161 6872.620000000001
  2573.183328 6867.71
  2573.187495 6863.11
  2573.195828 6863.39
  2573.199995 6867.890000000001
  2573.204161 6872.1
  2573.287495 6874.3
  2573.412495 6876.04
  2573.416661 6871.19
  2573.420828 6866.32
  2573.429161 6866.29
  2573.433328 6870.94
  2573.437495 6875.62
  2573.499995 6877.71
  2573.529161 6878.399999999999
  2573.533328 6883.28
  2573.537495 6887.86
  2573.562495 6888.31
  2573.566661 6893.46
  2573.570828 6898.29
  2573.604161 6900.43
  2573.612495 6900.18
  2573.616661 6896.27
  2573.620828 6892.619999999999
  2573.645828 6892.47
  2573.649995 6897.17
  2573.654161 6901.58
  2573.704161 6903.84
  2573.762495 6905.44
  2573.766661 6910.3
  2573.770828 6915.16
  2573.779161 6915.17
  2573.783328 6911.1
  2573.787495 6907.02
  2573.829161 6907.82
  2573.833328 6912.65
  2573.837495 6917.49
  2573.879161 6918.54
  2573.883328 6913.89
  2573.887495 6909.54
  2573.912495 6909.79
  2573.916661 6914.69
  2573.920828 6919.27
  2573.970828 6921.66
  2573.979161 6921.38
  2573.983328 6916.97
  2573.987495 6912.84
  2573.995828 6913.14
  2573.999995 6917.69
  2574.004161 6921.96
  2574.070828 6924.11
  2574.112495 6925.23
  2574.116661 6920.850000000001
  2574.120828 6916.44
  2574.129161 6916.43
  2574.133328 6918.91
  2574.137495 6921.400000000001
  2574.145828 6921.41
  2574.149995 6923.52
  2574.154161 6925.64
  2574.216661 6927.92
  2574.299995 6930.08
  2574.399995 6932.25
  2574.529161 6934.52
  2574.533328 6939.82
  2574.537495 6944.77
  2574.562495 6945.329999999999
  2574.566661 6940.46
  2574.570828 6935.93
  2574.645828 6937.16
  2574.649995 6942.31
  2574.654161 6947.11
  2574.679161 6948.41
  2574.683328 6943.37
  2574.687495 6938.66
  2574.729161 6938.77
  2574.733328 6944.21
  2574.737495 6949.67
  2574.745828 6949.67
  2574.749995 6945
  2574.754161 6940.33
  2574.829161 6941.28
  2574.833328 6946.669999999999
  2574.837495 6952.060000000001
  2574.845828 6952.060000000001
  2574.849995 6947.24
  2574.854161 6942.42
  2574.895828 6942.860000000001
  2574.899995 6948.42
  2574.904161 6953.59
  2574.929161 6954.27
  2574.933328 6959.92
  2574.937495 6965.17
  2574.970828 6967.27
  2574.979161 6966.92
  2574.983327999999 6961.95
  2574.987494999999 6957.3
  2575.012495 6958
  2575.016661 6963.13
  2575.020828 6967.91
  2575.066661 6970.15
  2575.133328 6972.230000000001
  2575.199995 6974.320000000001
  2575.287495 6976.39
  2575.362494999999 6978.13
  2575.366661 6981.37
  2575.370828 6984.4
  2575.387495 6987.56
  2575.395828 6987.57
  2575.399995 6983.71
  2575.404161 6979.880000000001
  2575.462495 6980.35
  2575.466661 6984.89
  2575.470828 6989.4
  2575.495828 6990.299999999999
  2575.499995 6986.43
  2575.504161 6982.57
  2575.545827999999 6982.67
  2575.549994999999 6987.35
  2575.554161 6991.7
  2575.579161 6992.05
  2575.583328 6987.98
  2575.587495 6984.2
  2575.629161 6984.8
  2575.633328 6989.35
  2575.637495 6993.600000000001
  2575.662495 6994.26
  2575.666661 6990.049999999999
  2575.670828 6986.14
  2575.695828 6986.74
  2575.699995 6991.14
  2575.704161 6995.22
  2575.749995 6993.7
  2575.754161 6990.79
  2575.770828 6988.59
  2575.795828 6988.540000000001
  2575.799995 6993.05
  2575.804161 6997.539999999999
  2575.845828 6998.750000000001
  2575.849995 6994.76
  2575.854161 6990.78
  2575.879161 6990.69
  2575.883328 6995
  2575.887495 6999.28
  2575.929161 7000.130000000001
  2575.933328 6995.96
  2575.937495 6992.08
  2575.962495 6992.62
  2575.966661 6996.82
  2575.970828 7000.72
  2576.033328 7002.889999999999
  2576.116661 7004.91
  2576.204161 7007.06
  2576.320828 7009.07
  2576.420828 7011.11
  2576.537495 7013.12
  2576.633328 7015.26
  2576.799995 7017.28
  2576.933328 7019.55
  2577.054161 7021.71
  2577.187495 7023.72
  2577.354161 7025.72
  2577.483328 7027.88
  2577.529161 7028.85
  2577.533328 7032.77
  2577.537495 7036.66
  2577.599995 7039.1
  2577.683328 7041.129999999999
  2577.754161 7043.2
  2577.762495 7043.24
  2577.766661 7047.59
  2577.770828 7051.879999999999
  2577.795827999999 7052.79
  2577.799994999999 7049.43
  2577.804161 7046.109999999999
  2577.829161 7045.31
  2577.833328 7049.01
  2577.837495 7052.66
  2577.870828 7054.680000000001
  2577.949995 7056.810000000001
  2578.037495 7058.86
  2578.145828 7059.79
  2578.149995 7064.02
  2578.154161 7068.19
  2578.179161 7069.33
  2578.183328 7065.640000000001
  2578.187495 7061.98
  2578.245828 7062.12
  2578.249995 7066.399999999999
  2578.254161 7070.61
  2578.279161 7071.15
  2578.283328 7067.43
  2578.287495 7063.759999999999
  2578.329161 7064.18
  2578.333328 7067.779999999999
  2578.337495 7071.330000000001
  2578.379161 7073.15
  2578.383328 7069.1
  2578.387495 7065.09
  2578.429161 7065.389999999999
  2578.433328 7069.28
  2578.437495 7073.11
  2578.499995 7071.26
  2578.504161 7067.58
  2578.545827999999 7067.96
  2578.549994999999 7072.24
  2578.554161 7076.480000000001
  2578.612495 7077.71
  2578.616661 7074.050000000001
  2578.620828 7070.43
  2578.662495 7070.22
  2578.666661 7074.27
  2578.670828 7078.27
  2578.695828 7079.13
  2578.699995 7075.44
  2578.704161 7071.78
  2578.729161 7071.330000000001
  2578.733327999999 7075.58
  2578.737494999999 7079.77
  2578.816661 7081.81
  2578.933328 7083.82
  2579.037495 7085.87
  2579.199995 7087.96
  2579.333328 7090.15
  2579.470828 7092.2
  2579.604161 7094.4
  2579.787495 7096.49
  2579.949995 7098.72
  2580.104161 7100.77
  2580.283328 7102.83
  2580.395828 7104.29
  2580.399995 7108.92
  2580.404161 7113.290000000001
  2580.516661 7115.37
  2580.666661 7117.54
  2580.799994999999 7119.62
  2580.870828 7121.63
  2581.070828 7123.7
  2581.249995 7125.75
  2581.404161 7127.87
  2581.554161 7130.18
  2581.737494999999 7132.33
  2581.933328 7134.33
  2582.170828 7136.49
  2582.354161 7138.58
  2582.537495 7140.68
  2582.837495 7142.89
  2583.087495 7144.959999999999
  2583.349995 7147.03
  2583.587495 7149.12
  2583.816661 7151.23
  2584.170827999999 7153.34
  2584.437495 7155.37
  2584.662495 7156.68
  2584.666661 7160.51
  2584.670828 7164.07
  2584.766661 7166.15
  2584.966661 7168.25
  2585.187495 7170.29
  2585.404161 7172.31
  2585.720828 7174.34
  2585.966661 7176.36
  2586.237494999999 7178.42
  2586.637495 7180.63
  2586.933328 7182.63
  2587.137495 7184.82
  2587.404161 7186.85
  2587.837495 7188.87
  2588.149995 7190.88
  2588.487494999999 7193.01
  2588.733328 7195.02
  2588.954161 7197.18
  2589.437495 7199.219999999999
  2589.787495 7201.32
  2590.187495 7203.38
  2590.637495 7205.5
  2591.070828 7207.6
  2591.379161 7208.47
  2591.383328 7211.95
  2591.387495 7215.22
  2591.533328 7217.23
  2591.866661 7219.29
  2592.316661 7221.31
  2592.770828 7223.38
  2593.237495 7225.46
  2593.766661 7227.580000000001
  2594.249995 7229.670000000001
  2594.649995 7231.67
  2595.070828 7233.71
  2595.445828 7235.72
  2595.899995 7237.73
  2596.254161 7239.77
  2597.087495 7241.81
  2597.312495 7242.87
  2597.316661 7246.4
  2597.320828 7249.87
  2597.337495 7252.1
  2597.829161 7253.34
  2597.833328 7255.9
  2597.837495 7258.42
  2597.887495 7260.69
  2598.137495 7264.11
  2598.154161 7260.73
  2598.204161 7263.65
  2598.237494999999 7260.65
  2598.287495 7262.96
  2598.304161 7260.45
  2598.383328 7262.510000000001
  2598.404161 7264.900000000001
  2598.449995 7262.58
  2598.616661 7260.19
  2598.687495 7262.28
  2598.954161 7264.31
  2599.349995 7261.57
  2599.504161 7259.45
  2599.579161 7259.59
  2599.583328 7256.32
  2599.587495 7253.02
  2601.166661 7255.05
  2601.954161 7257.06
  2603.958328 7256.62
  2604.954161 7254.41
  2605.033328 7256.56
  2605.187495 7254.27
  2605.212495 7255.34
  2605.216661 7258.6
  2605.220828 7261.82
  2605.387495 7264.149999999999
  2606.104161 7261.79
  2606.199995 7263.9
  2606.320828 7261.39
  2606.420828 7259.23
  2606.554161 7257.01
  2607.387495 7254.400000000001
  2607.404161 7251.11
  2607.533328 7253.140000000001
  2607.637495 7251.02
  2608.220828 7253.480000000001
  2608.254161 7251.21
  2608.320828 7253.83
  2608.983328 7251.969999999999
  2608.987495 7248.7
  2609.004161 7246.43
  2611.008328 7248.120000000001
  2612.054161 7250.170000000001
  2612.787495 7252.179999999999
  2613.304161 7254.25
  2614.204161 7256.43
  2615.429161 7256.93
  2615.433328 7260.11
  2615.437495 7263.29
  2615.554161 7265.38
  2616.154161 7267.39
  2617.120828 7269.53
  2618.333328 7271.58
  2619.604161 7273.680000000001
  2620.854161 7275.75
  2621.466661 7278.04
  2621.483327999999 7280.72
  2621.987495 7282.88
  2622.004161 7284.93
  2622.549995 7286.989999999999
  2623.062495 7288.450000000001
  2623.066661 7291.01
  2623.070828 7293.38
  2623.087495 7290.47
  2623.120828 7293.43
  2623.145828 7291.33
  2623.154161 7288.48
  2623.170827999999 7290.98
  2623.304161 7293.39
  2623.337495 7290.73
  2623.370828 7293.18
  2623.504161 7290.74
  2623.537495 7292.74
  2623.637495 7294.75
  2623.687495 7292.49
  2623.737494999999 7290.459999999999
  2623.754161 7294.08
  2623.804161 7291.58
  2623.820828 7294.63
  2623.837495 7290.83
  2623.866661 7292.85
  2624.404161 7294.9
  2624.420828 7292.68
  2624.437495 7294.92
  2624.466661 7292.68
  2624.549995 7294.9
  2624.604161 7292.54
  2624.637495 7294.7
  2624.687495 7292.11
  2624.737495 7294.680000000001
  2624.954161 7292.56
  2624.970828 7295.11
  2625.287495 7293.090000000001
  2625.304161 7296.319999999999
  2625.399995 7294.31
  2625.720828 7296.400000000001
  2625.904161 7294.25
  2625.970828 7297.14
  2625.987494999999 7293.95
  2626.070828 7296.26
  2626.087495 7294.12
  2626.254161 7296.610000000001
  2626.270828 7294.03
  2626.370828 7296.400000000001
  2626.416661 7293.67
  2626.466661 7295.71
  2626.549994999999 7293.15
  2626.720828 7295.24
  2626.937495 7293.17
  2627.104161 7295.66
  2627.187495 7293.46
  2627.770828 7291.35
  2627.804161 7293.510000000001
  2628.420827999999 7291.3
  2628.437495 7293.87
  2628.487495 7291.27
  2628.504161 7293.95
  2628.599995 7291.210000000001
  2628.787495 7288.61
  2628.804161 7291.57
  2628.837495 7288.869999999999
  2628.870828 7291.09
  2628.899995 7288.05
  2629.399995 7290.51
  2631.404161 7289.38
  2631.637495 7287.33
  2633.466661 7286.04
  2633.470828 7283.720000000001
  2634.887495 7285.78
  2635.062495 7285.39
  2635.066661 7283.16
  2635.070828 7281.05
  2636.916661 7283.11
  2638.920827999999 7282.44
  2639.683328 7284.65
